DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23220,BBC026P,MESWXV,23220,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23260,BBC026P,MESWXV,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23358,BBC026P,MESWXV,23358,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23800,BBC026P,MESWXV,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23810,BBC026P,MESWXV,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-23820,BBC026P,MESWXV,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-24870,BBC026P,MESWXV,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-24920,BBC026P,MESWXV,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-25250,BBC026P,MESWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MESWXV-25280,BBC026P,MESWXV,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MGXXXF-21100,BBC026P,MGXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MGXXXF-25250,BBC026P,MGXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MRCWXF-21100,BBC026P,MRCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MRCWXF-25250,BBC026P,MRCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MRCWXV-21100,BBC026P,MRCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-MRCWXV-25250,BBC026P,MRCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-PEXXXF-21100,BBC026P,PEXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-PEXXXF-25250,BBC026P,PEXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-PEXXXV-21100,BBC026P,PEXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-PEXXXV-25250,BBC026P,PEXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POSMXF-21100,BBC026P,POSMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POSMXF-25250,BBC026P,POSMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POSMXV-21100,BBC026P,POSMXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POSMXV-25250,BBC026P,POSMXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POXXXF-21100,BBC026P,POXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POXXXF-25250,BBC026P,POXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POXXXV-21100,BBC026P,POXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-POXXXV-25250,BBC026P,POXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-REXXXF-21100,BBC026P,REXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-REXXXF-25250,BBC026P,REXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-REXXXV-21100,BBC026P,REXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-REXXXV-25250,BBC026P,REXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-RPCWXF-21100,BBC026P,RPCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-RPCWXF-25250,BBC026P,RPCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-RPCWXV-21100,BBC026P,RPCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-RPCWXV-25250,BBC026P,RPCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-20000,BBC026P,SCMGX,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-20010,BBC026P,SCMGX,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-21000,BBC026P,SCMGX,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-21100,BBC026P,SCMGX,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-22150,BBC026P,SCMGX,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-23800,BBC026P,SCMGX,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-23810,BBC026P,SCMGX,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-23820,BBC026P,SCMGX,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-25250,BBC026P,SCMGX,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SCMGX-25280,BBC026P,SCMGX,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SMXXXV-21100,BBC026P,SMXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SMXXXV-25250,BBC026P,SMXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXF-21100,BBC026P,SPXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXF-25250,BBC026P,SPXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-20000,BBC026P,SPXXXT,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-20010,BBC026P,SPXXXT,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21000,BBC026P,SPXXXT,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21100,BBC026P,SPXXXT,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21250,BBC026P,SPXXXT,21250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21300,BBC026P,SPXXXT,21300,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21310,BBC026P,SPXXXT,21310,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21330,BBC026P,SPXXXT,21330,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21350,BBC026P,SPXXXT,21350,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21380,BBC026P,SPXXXT,21380,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21390,BBC026P,SPXXXT,21390,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21500,BBC026P,SPXXXT,21500,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21620,BBC026P,SPXXXT,21620,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21630,BBC026P,SPXXXT,21630,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21640,BBC026P,SPXXXT,21640,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-21700,BBC026P,SPXXXT,21700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22130,BBC026P,SPXXXT,22130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22140,BBC026P,SPXXXT,22140,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22150,BBC026P,SPXXXT,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22175,BBC026P,SPXXXT,22175,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22700,BBC026P,SPXXXT,22700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22710,BBC026P,SPXXXT,22710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22800,BBC026P,SPXXXT,22800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22810,BBC026P,SPXXXT,22810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-22820,BBC026P,SPXXXT,22820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23040,BBC026P,SPXXXT,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23110,BBC026P,SPXXXT,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23120,BBC026P,SPXXXT,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23170,BBC026P,SPXXXT,23170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23260,BBC026P,SPXXXT,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23800,BBC026P,SPXXXT,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23810,BBC026P,SPXXXT,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-23820,BBC026P,SPXXXT,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-24870,BBC026P,SPXXXT,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-24920,BBC026P,SPXXXT,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-25250,BBC026P,SPXXXT,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXT-25280,BBC026P,SPXXXT,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXV-21100,BBC026P,SPXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-SPXXXV-25250,BBC026P,SPXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-WAXXXF-21100,BBC026P,WAXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-WAXXXF-25250,BBC026P,WAXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-WAXXXV-21100,BBC026P,WAXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026P-WAXXXV-25250,BBC026P,WAXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ADEVXF-21100,BBC026Q,ADEVXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ADEVXF-25250,BBC026Q,ADEVXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ADEVXV-21100,BBC026Q,ADEVXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ADEVXV-25250,BBC026Q,ADEVXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASRMXF-21100,BBC026Q,ASRMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASRMXF-25250,BBC026Q,ASRMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASRMXV-21100,BBC026Q,ASRMXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASRMXV-25250,BBC026Q,ASRMXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASSVXF-21100,BBC026Q,ASSVXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASSVXF-25250,BBC026Q,ASSVXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASSVXV-21100,BBC026Q,ASSVXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-ASSVXV-25250,BBC026Q,ASSVXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-AVCWXF-21100,BBC026Q,AVCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-AVCWXF-25250,BBC026Q,AVCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-AVCWXV-21100,BBC026Q,AVCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-AVCWXV-25250,BBC026Q,AVCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFPMXF-21100,BBC026Q,BFPMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFPMXF-25250,BBC026Q,BFPMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFRWXF-21100,BBC026Q,BFRWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFRWXF-25250,BBC026Q,BFRWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFRWXV-21100,BBC026Q,BFRWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFRWXV-25250,BBC026Q,BFRWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-20000,BBC026Q,BFSWXV,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-20010,BBC026Q,BFSWXV,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21000,BBC026Q,BFSWXV,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21100,BBC026Q,BFSWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21310,BBC026Q,BFSWXV,21310,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21390,BBC026Q,BFSWXV,21390,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21500,BBC026Q,BFSWXV,21500,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21570,BBC026Q,BFSWXV,21570,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21620,BBC026Q,BFSWXV,21620,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21630,BBC026Q,BFSWXV,21630,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21640,BBC026Q,BFSWXV,21640,UK,,
