DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23010,BBC154,MESWXV,23010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23020,BBC154,MESWXV,23020,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23040,BBC154,MESWXV,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23110,BBC154,MESWXV,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23120,BBC154,MESWXV,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23130,BBC154,MESWXV,23130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23170,BBC154,MESWXV,23170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23190,BBC154,MESWXV,23190,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23210,BBC154,MESWXV,23210,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23220,BBC154,MESWXV,23220,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23260,BBC154,MESWXV,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23358,BBC154,MESWXV,23358,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23800,BBC154,MESWXV,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23810,BBC154,MESWXV,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-23820,BBC154,MESWXV,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-24870,BBC154,MESWXV,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-24920,BBC154,MESWXV,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-25250,BBC154,MESWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MESWXV-25280,BBC154,MESWXV,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MGXXXF-21100,BBC154,MGXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MGXXXF-25250,BBC154,MGXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MRCWXF-21100,BBC154,MRCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MRCWXF-25250,BBC154,MRCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MRCWXV-21100,BBC154,MRCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-MRCWXV-25250,BBC154,MRCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-PEXXXF-21100,BBC154,PEXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-PEXXXF-25250,BBC154,PEXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-PEXXXV-21100,BBC154,PEXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-PEXXXV-25250,BBC154,PEXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POSMXF-21100,BBC154,POSMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POSMXF-25250,BBC154,POSMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POSMXV-21100,BBC154,POSMXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POSMXV-25250,BBC154,POSMXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POXXXF-21100,BBC154,POXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POXXXF-25250,BBC154,POXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POXXXV-21100,BBC154,POXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-POXXXV-25250,BBC154,POXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-REXXXF-21100,BBC154,REXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-REXXXF-25250,BBC154,REXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-REXXXV-21100,BBC154,REXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-REXXXV-25250,BBC154,REXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-RPCWXF-21100,BBC154,RPCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-RPCWXF-25250,BBC154,RPCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-RPCWXV-21100,BBC154,RPCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-RPCWXV-25250,BBC154,RPCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-20000,BBC154,SCMGX,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-20010,BBC154,SCMGX,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-21000,BBC154,SCMGX,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-21100,BBC154,SCMGX,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-22150,BBC154,SCMGX,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-23800,BBC154,SCMGX,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-23810,BBC154,SCMGX,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-23820,BBC154,SCMGX,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-25250,BBC154,SCMGX,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SCMGX-25280,BBC154,SCMGX,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SMXXXV-21100,BBC154,SMXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SMXXXV-25250,BBC154,SMXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXF-21100,BBC154,SPXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXF-25250,BBC154,SPXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-20000,BBC154,SPXXXT,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-20010,BBC154,SPXXXT,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21000,BBC154,SPXXXT,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21100,BBC154,SPXXXT,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21250,BBC154,SPXXXT,21250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21300,BBC154,SPXXXT,21300,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21310,BBC154,SPXXXT,21310,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21330,BBC154,SPXXXT,21330,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21350,BBC154,SPXXXT,21350,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21380,BBC154,SPXXXT,21380,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21390,BBC154,SPXXXT,21390,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21500,BBC154,SPXXXT,21500,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21620,BBC154,SPXXXT,21620,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21630,BBC154,SPXXXT,21630,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21640,BBC154,SPXXXT,21640,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-21700,BBC154,SPXXXT,21700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22130,BBC154,SPXXXT,22130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22140,BBC154,SPXXXT,22140,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22150,BBC154,SPXXXT,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22175,BBC154,SPXXXT,22175,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22700,BBC154,SPXXXT,22700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22710,BBC154,SPXXXT,22710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22800,BBC154,SPXXXT,22800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22810,BBC154,SPXXXT,22810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-22820,BBC154,SPXXXT,22820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23040,BBC154,SPXXXT,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23110,BBC154,SPXXXT,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23120,BBC154,SPXXXT,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23170,BBC154,SPXXXT,23170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23260,BBC154,SPXXXT,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23800,BBC154,SPXXXT,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23810,BBC154,SPXXXT,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-23820,BBC154,SPXXXT,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-24870,BBC154,SPXXXT,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-24920,BBC154,SPXXXT,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-25250,BBC154,SPXXXT,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXT-25280,BBC154,SPXXXT,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXV-21100,BBC154,SPXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-SPXXXV-25250,BBC154,SPXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-WAXXXF-21100,BBC154,WAXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-WAXXXF-25250,BBC154,WAXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-WAXXXV-21100,BBC154,WAXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC154-WAXXXV-25250,BBC154,WAXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ADEVXF-21100,BBC155,ADEVXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ADEVXF-25250,BBC155,ADEVXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ADEVXV-21100,BBC155,ADEVXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ADEVXV-25250,BBC155,ADEVXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ASRMXF-21100,BBC155,ASRMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ASRMXF-25250,BBC155,ASRMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC155-ASRMXV-21100,BBC155,ASRMXV,21100,UK,,
